id,u,v,key,osmid,length,name
438,1252929363,5437797051,0,458554561,103.42099999999999,Avenida Francisco Bolognesi
439,1252929676,5485427334,0,109449965,74.961,Avenida Metropolitana
440,1252929676,1264343386,0,26008487,126.138,Avenida Metropolitana
441,1252929676,5199090488,0,"[110842718, 570549287]",157.929,
442,1252929676,2084840259,0,370647230,126.538,Avenida Metropolitana
443,1252930652,5431394366,0,110834481,47.215999999999994,Calle Los Arrayanes
444,1252930652,5199090501,0,110834481,98.39800000000001,Calle Los Arrayanes
445,1252930652,2087388631,0,"[198629511, 1185084975]",152.776,
446,1252931128,5199090493,0,25979652,140.236,Avenida San Jerónimo
447,1252931128,1264357639,0,582046425,13.995,
448,1252931128,1264315137,0,25979652,141.878,Avenida San Jerónimo
449,1252931258,5479090199,0,110813778,62.99,Calle Javier Delgado
450,1252931258,5208920205,0,110838595,5.174,Juana Espinoza
451,1252931258,1264309256,0,557396845,59.446,Juana Espinoza
452,1252931258,5123160480,0,110813778,69.342,Calle Javier Delgado
453,1252931298,11014092398,0,370654153,10.387,Avenida Daniel Alcides Carrión
454,1252931298,11013404107,0,1276425068,6.669,
455,1252931298,2363776269,0,1276425069,15.662,Avenida Daniel Alcides Carrión
456,1252931298,5103848932,0,370654147,9.581,
457,1252936815,1264286536,0,110840539,118.141,Avenida Garaycochea
458,1252936815,8734566562,0,1164231048,5.665,
459,1252936815,1253035395,0,110840539,27.33,Avenida Garaycochea
460,1252937878,4096510447,0,110821285,19.216,Calle Malecón Socabaya
461,1252937878,5391108752,0,558922119,97.608,Calle Agricultura
462,1252937878,4096510448,0,110821285,52.262,Calle Malecón Socabaya
463,1252938065,1264288206,0,110814670,182.59,Calle Manuel Muñoz Najar
464,1252938065,4733264261,0,355519574,144.51,Calle Manuel Muñoz Najar
465,1252938065,1264347448,0,1270964367,129.744,Avenida Goyeneche
466,1252938327,1264285300,0,110818406,61.692,
467,1252938327,5213418017,0,"[1186083995, 110811279]",130.075,
468,1252938522,1264327617,0,110816503,68.547,Toribio Pacheco
469,1252938522,5391127543,0,110816503,47.259,Toribio Pacheco
470,1252938522,1264290171,0,110831708,101.668,Avenida Lima
471,1252941623,1252984299,0,391466729,17.801,Calle Consuelo
472,1252941623,4197570339,0,110840877,81.67399999999999,
473,1252941623,1264359327,0,391466729,36.688,Calle Consuelo
474,1252947417,5750156950,0,110819523,40.935,Calle Gutierrez de la Fuente
475,1252947417,1264366462,0,558922121,50.443,Óvalo Gutierrez
476,1252947417,5393862393,0,110819523,91.43,Calle Gutierrez de la Fuente
477,1252947852,1264285671,0,198350545,80.332,Calle 28 de Julio
478,1252947852,4324703397,0,198678399,65.023,
479,1252947852,1264295740,0,110820639,56.133,Paz Soldán
480,1252947886,5391078165,0,110843409,44.799,
481,1252947886,5391078162,0,110843409,29.86,
482,1252947886,9331081995,0,1053083519,12.923,
483,1252948881,4351915465,0,110839844,53.326,
484,1252948881,5375734003,0,109453824,64.415,
485,1252948881,5391127529,0,"[1029057107, 109453143]",143.474,Luna Pizarro
486,1252953912,3946659354,0,391445980,90.7,
487,1252953912,1264318652,0,1184486859,68.239,Siglo XX
488,1252953912,4051788314,0,1184486859,7.051,Siglo XX
489,1252955837,1264339903,0,449289443,31.001,Avenida los Incas
490,1252955837,1252993739,0,533408286,48.94,Calle los Rosales
491,1252955837,1264325468,0,449289443,105.24000000000001,Avenida los Incas
492,1252967044,5394916329,0,109450401,62.402,Calle Mollendo
493,1252967044,11090425225,0,407608494,122.276,Avenida Jorge Chávez
494,1252967044,4444938285,0,447330259,51.083,Rosales
495,1252967044,1264289932,0,534262049,40.575,Avenida Jorge Chávez
496,1252969336,5381363058,0,110842984,146.91,Calle D
497,1252969336,1253002760,0,110842984,38.661,Calle D
498,1252969336,1264281868,0,109453214,97.049,Calle Alberto Guillén
499,1252971270,1264335571,0,1186364880,12.549,Calle Ventura Mojarras
500,1252971270,1264294330,0,109454159,80.83099999999999,Calle Ventura Mojarras
501,1252971270,5200708664,0,570533143,94.94000000000001,Avenida Venezuela
502,1252971270,5485263384,0,1184518149,6.46,Avenida Venezuela
503,1252973382,5432072890,0,1185102710,49.258,Avenida Mariscal Castilla
504,1252973382,5473715304,0,1185107012,6.576,Avenida Mariscal Castilla
505,1252973382,5473715305,0,569074498,10.514,Pasaje Teniente Palacios
506,1252975023,10923437082,0,557849804,42.441,Pasaje Francisco Miranda
507,1252976709,5092538916,0,110814751,199.52100000000002,
508,1252976709,5401379230,0,"[1184510209, 110814751]",116.48599999999999,
509,1252976709,5092538914,0,522998548,33.388999999999996,
510,1252980613,1253032353,0,557340217,110.329,Jirón Marsella
511,1252980613,5391127552,0,110831708,66.86,Avenida Lima
512,1252983486,1264315449,0,110818036,72.316,Calle Mariano Trinidad Docarmo
513,1252983486,1264309265,0,110818036,78.443,Calle Mariano Trinidad Docarmo
514,1252983486,4110722310,0,110838870,122.884,
515,1252983486,4110722309,0,"[560588164, 409180508]",69.981,
516,1252983988,5381354364,0,"[110826283, 399826756]",111.09899999999999,Calle Nicolás de Piérola
517,1252983988,5777920044,0,110826283,31.561,Calle Nicolás de Piérola
518,1252984299,5424521143,0,"[110817498, 1185762286]",51.647000000000006,Calle Las Mecedes
519,1252986345,10780714921,0,399343730,5.338,
520,1252986345,4020778164,0,809391023,11.908,Avenida Pedro P. Diaz
521,1252986345,11013403962,0,809391023,103.51,Avenida Pedro P. Diaz
522,1252986887,5379248705,0,110820517,40.286,
523,1252988417,5203439967,0,587064525,72.419,Calle Consuelo
524,1252988417,10923389495,0,587064524,144.855,Calle Sucre
525,1252988417,1252995416,0,1175517564,122.736,Calle Sucre
526,1252988417,1264346470,0,354948230,120.91,Calle Consuelo
527,1252991786,5186757660,0,110809568,42.668,Avenida Garcilazo de la Vega
528,1252991786,5567504394,0,110809568,22.946,Avenida Garcilazo de la Vega
529,1252992870,5431385363,0,110814478,17.313,Calle Cayetano Arenas
530,1252992870,4833689443,0,809391022,10.87,Avenida Miguel Forga
531,1252992870,2087449443,0,809391022,20.893,Avenida Miguel Forga
532,1252992870,10904424596,0,110814478,20.45,Calle Cayetano Arenas
533,1252993739,1264315042,0,563696610,123.09,
534,1252995416,5203304828,0,533913536,38.129,Calle Palacio Viejo
535,1252995416,5179104236,0,557383917,58.52,Calle Palacio Viejo
536,1252995416,5381354365,0,109453470,123.463,Calle Sucre
537,1252999279,1396135794,0,557396856,142.185,Bacaflor
538,1252999335,1264297848,0,227661752,67.629,Avenida Daniel Alcides Carrión
539,1252999335,5391133822,0,558925026,132.523,Calle El Palomar
540,1252999335,11015162770,0,227661752,18.662,Avenida Daniel Alcides Carrión
541,1252999562,7105673924,0,110838982,10.811,Avenida Mariscal Cáceres
542,1252999562,2085078799,0,198370721,12.006,Avenida Quiroz
543,1252999562,1264289035,0,110840282,31.824,Avenida Quiroz
544,1252999562,7105673922,0,198370720,16.311999999999998,Avenida Salaverry
545,1253000420,11021360875,0,109450729,7.874,Gómez de la Torre
546,1253000420,10992522526,0,296109670,9.314,
547,1253000420,9632479562,1,"[1047535385, 1047535386, 1047535387]",44.226,Ciudad de las Corrientes
548,1253000420,9632479562,0,"[1047535389, 589336206, 589336207]",45.485,Ciudad de las Corrientes
549,1253000420,11021360824,0,296109670,9.005,
550,1253000690,5411415923,0,561141828,69.589,Calle Manuel Arrayanes
551,1253000690,1253014981,0,110830590,153.17700000000002,Mariscal Benavides
552,1253000690,5295946886,0,110830590,88.60000000000001,Mariscal Benavides
553,1253000709,5391127529,0,109453143,58.981,Luna Pizarro
554,1253000709,1264318216,0,109453143,128.536,Luna Pizarro
555,1253000709,5391127534,0,110829099,59.586,Calle Antonio Raymondi
556,1253000709,4052245158,0,"[317202388, 760634980]",87.12,Pasaje Campos
557,1253000767,5375755232,0,428820148,114.129,Calle Manuel Muñoz Najar
558,1253000767,1264338519,0,428820148,189.19600000000003,Calle Manuel Muñoz Najar
559,1253002123,5393843690,0,110817364,64.784,Ciudad de las Corrientes
560,1253002123,5377965382,0,110817364,60.902,Ciudad de las Corrientes
561,1253002123,4030247127,0,400477692,112.43799999999999,
562,1253002123,1264343152,0,559192689,112.33500000000001,
563,1253002760,5391133718,0,110840306,46.593999999999994,
564,1253002760,5391127602,0,110840306,57.055,
565,1253003144,4020778171,0,1276190813,12.92,Avenida Pedro P. Diaz
566,1253003144,1264354250,0,809391023,9.431,Avenida Pedro P. Diaz
567,1253003569,5479090199,0,198345700,88.184,Avenida Victor Andrés Belaúnde
568,1253003891,1264307523,0,110806496,124.851,Calle San Juan de Dios
569,1253003891,10885702029,0,110824727,2.299,Calle Alto de la Luna
570,1253003891,1253037869,0,110845174,111.969,Calle Tristan
571,1253003891,4025080607,0,110806496,207.698,Calle San Juan de Dios
572,1253005222,5381354366,0,439562438,87.64,Avenida Lima
573,1253005222,1264337360,0,439562438,39.049,Avenida Lima
574,1253005222,1264284118,0,558922930,57.014,
575,1253005222,5391113982,0,558922931,42.184,Pasaje Cusco
576,1253005372,1264290980,0,457495906,42.654,
577,1253005372,5483426614,0,557859370,71.559,Enrique Pallardelli
578,1253005372,5204867622,0,"[110811750, 537504991]",98.517,
579,1253006228,1264365748,0,109451961,77.004,Gómez Sánchez
580,1253006228,1264365434,0,439535750,53.28,Avenida Andrés Martinez
581,1253006228,1264340030,0,1185052465,88.617,Avenida Andrés Martinez
582,1253008354,11068021155,0,110809683,69.262,Calle Francisco Bolognesi
583,1253008354,1264319269,0,110841870,6.418,Portal de la Municipalidad
584,1253009219,1264293827,0,109450151,76.5,Calle Echevarría
585,1253009219,5200744112,0,110832283,13.406,Avenida Jorge Chávez
586,1253009219,5200744113,0,110843658,2.462,Calle Domingo Nieto
587,1253009219,1264287706,0,110819523,94.297,Calle Gutierrez de la Fuente
588,1253009219,5391108753,0,110832283,149.138,Avenida Jorge Chávez
589,1253010622,1264315595,0,109451961,16.717,Gómez Sánchez
590,1253010622,1264290171,0,109451961,46.994,Gómez Sánchez
591,1253010622,5391127555,0,558924242,83.177,
592,1253011195,11019063501,0,110845045,6.842,Calle Juan de Dios Salazar
593,1253011195,11019063507,0,370654141,5.451,Sebastian Barranca
594,1253011195,1264284392,0,1284445227,52.481,Sebastian Barranca
595,1253011195,11019063498,0,110808827,4.987,
596,1253011499,1264294859,0,423884695,177.973,Calle Eduardo López de Romaña
597,1253011499,5706237829,0,563640605,21.860999999999997,Calle Los Inocentes
598,1253011499,4310914243,0,1164212731,162.202,
599,1253014981,1264330375,0,110829360,61.657000000000004,Mariscal Benavides
600,1253014981,1284563227,0,1284435488,49.36,Garanios
601,1253020294,1264359327,0,391466729,72.133,Calle Consuelo
602,1253020294,10923389495,0,391466730,192.468,Calle Cruz Verde
603,1253020294,1264287539,0,110808230,130.226,Calle Cruz Verde
604,1253020294,5203439967,0,587064525,50.245,Calle Consuelo
605,1253023725,5375734630,0,559194769,17.151,Tabada
606,1253023725,1264284698,0,110821516,107.053,Calle Issac Recabarren
607,1253023725,5200744116,0,110821516,116.993,Calle Issac Recabarren
608,1253032353,4371614092,0,110812496,164.65199999999996,Pasaje San Isidro
609,1253032353,5391127553,0,110822677,55.196,Avenida Luna Pizarro
610,1253032353,4209896988,0,110814822,28.058999999999997,Luna Pizarro
611,1253034020,1264310156,0,563716823,44.354,
612,1253034020,5375734628,0,110812846,107.69699999999999,Calle José Baquíjano
613,1253034020,5375241824,0,"[110822939, 110812846]",131.356,"['Calle José Baquíjano', 'Callle Micaela Bastidas']"
614,1253034193,5391148528,0,110838644,24.75,Fransisco Mostajo
615,1253034193,5391144407,0,110838644,68.41,Fransisco Mostajo
616,1253034193,4728634833,0,"[110844432, 1186039532]",43.653000000000006,
617,1253035248,5391127578,0,110821053,45.587,
618,1253035248,1264338667,0,558924251,123.493,
619,1253035395,1264349520,0,110813493,131.814,Calle Ernesto Loreto
620,1253035395,1264314482,0,110844383,74.559,Avenida Garaycochea
621,1253035395,1264328637,0,559258554,74.494,Calle Ernesto Loreto
622,1253035570,11022922832,0,354690401,4.424,Sebastian Barranca
623,1253035570,11022922831,0,354690401,5.79,Sebastian Barranca
624,1253035570,11019063610,0,560588162,5.643,
625,1253035660,4279219156,0,110813686,12.544,Calle Paucarpata
626,1253035660,11090425224,0,198371877,10.326,Avenida Goyeneche
627,1253035660,11090407290,0,402767403,6.208,Octavio Muñoz Najar
628,1253035660,11090425225,0,407608494,4.252,Avenida Jorge Chávez
629,1253036907,4446573347,0,110821183,35.971,Nicolás SIlva
630,1253036907,5381354357,0,110832918,69.283,Manuel Belgrano
631,1253036907,5375593653,0,1186028383,187.779,Manuel Belgrano
632,1253036907,1264330307,0,110821183,58.001,Nicolás SIlva
633,1253037009,11001873361,0,434298972,43.572,La Union
634,1253037009,5394918858,0,649901495,58.469,
635,1253037009,5394912596,0,110808056,63.195,Marani
636,1253037869,1264359790,0,110830513,123.86500000000001,Calle Álvarez Thomas
637,1253037869,1264367937,0,110845174,116.447,Calle Tristan
638,1253037869,11068021144,0,110830513,98.96,Calle Álvarez Thomas
639,1264281008,5412216245,0,110820921,43.878,Avenida Zamacola
640,1264281008,1264293706,0,110820921,22.699,Avenida Zamacola
641,1264281009,5377965385,0,110827658,58.969,República de Chile
642,1264281009,11012708629,0,110827658,77.245,República de Chile
643,1264281009,1264328798,0,109450298,131.469,Avenida Republica de Argentina
644,1264281015,5379274787,0,409157023,48.262,
645,1264281373,1264368161,0,532762158,11.686,Portal de la Municipalidad
646,1264281373,5169434121,0,418843059,107.779,Portal de las Flores
647,1264281373,2905764712,0,110809127,49.844,General Morán
648,1264281373,11068021154,0,"[533915136, 610050551]",104.71,Calle Álvarez Thomas
649,1264281454,1264281454,0,171584157,210.31199999999998,Parque la Perlita
650,1264281454,1264284932,0,"[567956592, 1185159263]",32.638,La Perlita
651,1264281629,5391078859,0,110808665,116.604,
652,1264281629,5391078543,0,110808665,42.402,
653,1264281629,5391078861,0,558919026,44.619,
654,1264281721,4232665796,0,198374832,50.05200000000001,Calle Paucarpata
655,1264281721,1264291622,0,421189375,31.953,Calle Paucarpata
656,1264281721,3347239079,0,198374833,50.287,Calle Paucarpata
657,1264281868,5391133823,0,109453214,55.802,Calle Alberto Guillén
658,1264281868,4742379982,0,557684485,55.531,
659,1264282023,4106830786,1,408760400,42.059000000000005,
660,1264282023,4106830786,2,110819673,13.401,Bogotá
661,1264282023,4444938241,0,110814094,57.336,Pasaje Otero
662,1264282115,1264359104,0,1276425073,20.536,Calle la Merced
663,1264282115,1264318750,0,1276425073,165.642,Calle la Merced
664,1264282115,4324703397,0,110808961,59.355,Calle 28 de Julio
665,1264282362,5123160480,0,110813778,58.448,Calle Javier Delgado
666,1264282362,1264292334,0,110813778,60.923,Calle Javier Delgado
667,1264282362,5479086518,0,110824331,56.551,Calle Malaga Grenet
668,1264282362,5479085347,0,110824331,65.71,Calle Malaga Grenet
669,1264282455,1264339844,0,110816775,55.734,
670,1264282455,4557425637,0,560588005,113.193,
671,1264282455,4978432991,0,447563238,52.273,Boulevard de Lambramani
672,1264282455,1264323207,0,110816775,40.377,
673,1264282738,1264283681,0,110836957,167.855,Calle 2 de Mayo
674,1264282738,4230614622,0,110836957,232.09,Calle 2 de Mayo
675,1264282738,1264363733,0,1270964369,72.169,Avenida Independencia
676,1264282738,9675005083,0,1270964369,67.601,Avenida Independencia
677,1264282832,4209982512,0,421187844,39.996,Las Malvinas
678,1264282832,5424521141,0,110834481,120.765,Calle Los Arrayanes
679,1264282832,5515031808,0,110834481,77.408,Calle Los Arrayanes
680,1264282930,1264292768,0,557340201,27.597,Calle Flora Tristán
681,1264282930,1264338608,0,558922116,64.743,Calle José Carlos Mariátegui
682,1264282930,4066990035,0,557340201,49.971,Calle Flora Tristán
683,1264283681,5394919458,0,110840366,59.831,Ramón Castilla
684,1264283681,1264290505,0,110840366,77.225,Ramón Castilla
685,1264283681,5664848459,0,110836957,128.204,Calle 2 de Mayo
686,1264284197,5200744116,0,536991700,23.534,
687,1264284197,11016609790,0,536991700,5.787,
688,1264284392,1861553896,0,"[1066432306, 171693053, 809386607]",41.588,Avenida Dolores
689,1264284392,11019063487,0,110843762,21.096,Sebastian Barranca
690,1264284698,5393862395,0,559194767,45.57,Calle Issac Recabarren
691,1264284698,1264337873,0,559194768,28.871000000000002,Calle Issac Recabarren
692,1264284707,11009101054,0,110827917,9.472,
693,1264284707,1817244796,0,110822619,84.809,Avenida Independencia
694,1264284707,4499301840,0,110822619,12.483,Avenida Independencia
695,1264284746,5391148530,0,110838644,61.303,Fransisco Mostajo
696,1264284746,5391148528,0,110838644,38.459,Fransisco Mostajo
697,1264284746,5391147717,0,110816806,98.55600000000001,
